id,subject_id,code,name,emoji,level,units,desc,prereqs,antireqs
3592,108,531,Design for Oil and Gas Engineering II,,5,3.00,"Team Design Project continuing from Petroleum Engineering 511. Detailed design of large scale development and commercial exploitation of a petroleum resource. Topics considered will include: reservoir simulation; drilling and completion design; specification of petroleum processing equipment such as heaters, heat exchangers, contacting and separating equipment; safety and environmental issues; economic evaluation.",Petroleum Engineering 511.,Petroleum Engineering 511.
3593,108,533,Petroleum Production Engineering,,5,3.00,Principles of oil and gas production mechanics. Analysis of fluid flow from the formation to the surface facility. Reservoir inflow performance. Wellbore hydraulics and multiphase flow. Nodal analysis for production optimization Acidizing and hydraulic fracturing. Water and gas coning. Diagnosis of production problems. Artificial lift; Sucker pumping; electrical submersible pumps; progressing cavity pumps; gas lift.,Petroleum Engineering 523 or 429.,Petroleum Engineering 523 or 429.
3594,108,543,Geological Characterization of Oil and Gas Reservoirs,,5,3.00,"Static model for field development.  Review petroleum reservoir geology, geological depositional environments, petrophysical and geostatistical analysis, and reserves estimation.  Emphasis on data analysis and integration for a model suitable for reservoir simulation.",Petroleum Engineering 523 or 429.,Petroleum Engineering 523 or 429.
3595,108,551,Petroleum Engineering Laboratory,,5,3.00,"Experiments on Fluid Flow in Oil & Gas production. Measurements of porous rock and fluid properties, such as relative permeability, fluid dispersion, fluid phase behaviour and viscosity, unstable fluid displacement.",Chemical Engineering 427; and Petroleum Engineering 313 or 513; and Petroleum Engineering 429 or 523.,Chemical Engineering 427; and Petroleum Engineering 313 or 513; and Petroleum Engineering 429 or 523.
3596,108,555,Oil and Gas Field Safety and Equipment,,5,3.00,"Review of safety issues, blow outs, fire and other hazards, hydrate formation and decomposition, H2S and other toxic gases, safety standards, impact of petroleum operations on the environment, handling and safe transportation and disposal of petroleum wastes.",,
3597,108,561,Fuel Science and Technology,,5,3.00,"Classification of fuels. Origin, geology, production and processing of fossil fuels. Supply, consumption and demand for fuels - historical patterns and future trends. Thermodynamics and reaction kinetics of combustion. Physical and chemical properties and influence on fuel utilization. Ecological, efficiency, safety, economic considerations. Non-conventional fuels. Transportation and handling.",,
3598,108,563,Corrosion in Engineering Applications,,5,3.00,"Electrochemical principle of corrosion reactions. Corrosion thermodynamics and kinetics. Electrochemical corrosion measurement techniques. Passivity and pitting corrosion. Crevice corrosion and galvanic corrosion. Environmentally assisted cracking. Corrosion control techniques including cathodic protection, coatings and inhibitors. Material selection for corrosion resistance.",Fourth-year standing or above.,Fourth-year standing or above.
3599,108,571,Unconventional Oil Production,,5,3.00,"Description and analysis of heavy oil geology and heavy oil recovery technologies. Discussion of heavy oil production mechanisms and methods, recovery process design, transportation, facilities, marketing, economics, and environmental issues.",Petroleum Engineering 429 or 523.,Petroleum Engineering 429 or 523.
3600,108,573,Tight Oil and Unconventional Gas Exploitation,,5,3.00,"Overview of tight oil and unconventional gas resources (tight gas, shale gas, tight oil, shale oil, coal bed methane, and natural gas hydrates) in a ‘Total Petroleum System’. Geological aspects, drilling, completion and stimulation methods; reservoir characterization by petrophysics and well test analysis; forecasting methods; environmental and regulatory issues; economics and cost drivers.",Petroleum Engineering 429 or 523.,Petroleum Engineering 429 or 523.
3601,108,621,Applied Reservoir Engineering,,6,3.00,"Basic reservoir engineering principles including fluid flow in porous media, rock and fluid properties; estimation of recovery under different operating conditions.",,
3602,108,622,Subsurface Production Operations,,6,3.00,"Analysis of fluid flow from the formation to the surface including inflow performance, wellbore hydraulics, multiphase flows and well stimulation techniques.",,
3603,108,623,Reservoir Analysis and Description,,6,3.00,Data analysis and integration for reservoir modelling and simulation.,,
3604,108,624,Enhanced Oil Recovery,,6,3.00,"Introduction to water and polymer flooding, miscible displacements and surfactant flooding with focus on case studies.",,
3605,108,625,Natural Gas Engineering,,6,3.00,"Basic principles of natural gas production and processing including properties of natural gases, vapour-liquid equilibrium and separation techniques.",,
3606,108,626,Economic Analysis of Petroleum Systems,,6,3.00,"Basic principles of analyzing the profitability and risk of petroleum projects including project selection, investment ranking, budgeting and portfolio development.",,
3607,108,627,Drilling Engineering,,6,3.00,"Overview of modern drilling technologies and techniques including drilling hydraulics, directional drilling, drilling fluid properties and selection, well control and completion methods.",,
3608,109,310,Fundamentals of Software Design and Development,,3,3.00,Introduction to design and implementation of software systems for engineering applications. Software design lifecycle. Source code management systems. Debugging and testing techniques. Illustration of common data structures and fundamental algorithms using a high-level language. Libraries for input/output. Software tools to facilitate data analysis and visualization.,Engineering 233 or Digital Engineering 233; and admission to the Digital Engineering Minor.,Engineering 233 or Digital Engineering 233; and admission to the Digital Engineering Minor.
3609,109,311,Advanced Software Design and Development,,3,3.00,"Principles of software modeling and design. Key elements of object- oriented design. Advanced topics such as concurrent programming, socket programming, event-driven programming, and database programming. Systems integration techniques to build practical applications from engineering domains.","3 units from Software Engineering for Engineers 310, Geomatics Engineering 333, Computer Engineering 335 or Software Engineering for Engineers 337 and admission to the Digital Engineering Minor.","3 units from Software Engineering for Engineers 310, Geomatics Engineering 333, Computer Engineering 335 or Software Engineering for Engineers 337 and admission to the Digital Engineering Minor."
3610,109,337,Programming Fundamentals for Software and Computer,,3,3.00,"Key features of the C programming language. Pointers, memory models and memory management. Manipulation of text files and binary files. Introduction to recursion. Introduction to a modern object-oriented language. Development of basic program design skills with small projects.",Engineering 233 or Digital Engineering 233.,Engineering 233 or Digital Engineering 233.
3611,109,409,Principles of Software Development,,4,3.00,"A survey of software design and development topics for Engineering students. Topics include: key features of an object-oriented programming language, especially inheritance and polymorphism; elements of object-oriented design; programming and application of common data structures; strategies and tools for testing and debugging.",Computer Engineering 335 or 339 or Software Engineering for Engineers 337.,Computer Engineering 335 or 339 or Software Engineering for Engineers 337.
3612,109,410,Fundamentals of Applied Artificial Intelligence,,4,3.00,"Techniques for extracting, cleaning, and visualizing data from engineering applications. Basic numerical computation techniques underlying learning algorithms. Fundamental supervised and unsupervised learning algorithms. Emphasis will be on designing practical applications that leverage existing software libraries and frameworks to solve problems in various engineering disciplines.","3 units from Software Engineering for Engineers 310, 337, Computer Engineering 335 or Geomatics Engineering 333 and admission to the Digital Engineering Minor.","3 units from Software Engineering for Engineers 310, 337, Computer Engineering 335 or Geomatics Engineering 333 and admission to the Digital Engineering Minor."
3613,109,411,Advanced Applied Artificial Intelligence and Machine Learning,,4,3.00,Advanced supervised and unsupervised learning algorithms. Introduction to modern neural network architectures. Emphasis will be on designing practical applications that leverage existing software libraries and frameworks to solve engineering problems.,Software Engineering for Engineers 410 and admission to the Digital Engineering Minor.,Software Engineering for Engineers 410 and admission to the Digital Engineering Minor.
3614,109,480,Principles of Software Design,,4,3.00,"Brief overview of typical software development lifecycles. Systematic methods for designing large-scale, quality software. Concepts such as abstraction, modularity, and software modelling will be covered. Designing for non-functional properties of software will be introduced. Emphasis on individual skills.",Software Engineering for Engineers 409 and Computer Engineering 369.,Software Engineering for Engineers 409 and Computer Engineering 369.
3615,109,510,Cyber-Physical Systems,,5,3.00,"Fundamental principles related to the design of cyber-physical systems. Techniques to ensure reliability, performance, and security of cyber-physical systems. Emphasis will be on developing practical applications from engineering domains.",Software Engineering for Engineers 311 and admission to the Digital Engineering Minor.,Software Engineering for Engineers 311 and admission to the Digital Engineering Minor.
3616,109,511,Industrial Internet of Things Systems and Data Analytics,,5,3.00,Fundamentals of Industrial Internet of Things (IIoT) Systems. Digital and software frameworks to support IIoT data analytics.,Software Engineering for Engineers 510 and admission to the Digital Engineering Minor.,Software Engineering for Engineers 510 and admission to the Digital Engineering Minor.
3617,109,519,Special Topics in Software Engineering,,5,3.00,Current topics in software engineering.,Consent of the Department.,Consent of the Department.
3618,109,544,Data Science for Software Engineers,,5,3.00,"Fundamental topics in data collection, preparation, exploration, mining and machine learning will be covered with a focus on software development.","3 units from Engineering 319, Digital Engineering 319 or Electrical Engineering 419; and 3 units from Software Engineering 337, Computer Engineering 335 or 339; and Computer Science 471.","3 units from Engineering 319, Digital Engineering 319 or Electrical Engineering 419; and 3 units from Software Engineering 337, Computer Engineering 335 or 339; and Computer Science 471."
3619,109,545,Introduction to Virtual Reality,,5,3.00,"Introduce VR technologies. Emphasize on engineering methodologies of creating VR systems. Characterize VR systems, hardware and software, user 3D interaction, and VR applications and future.",Software Engineering for Engineers 409.,Software Engineering for Engineers 409.
3620,109,592,Programming Fundamentals for Data Engineers,,5,3.00,"An introductory course in programming with an emphasis on data engineering. Topics include: Basic data structures and algorithms; Loops and iterations; Files and I/O, Functions, Classes, Modules, and Packages; Strings and text manipulation; Data wrangling; Network and Web programming; Data visualization.",Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.,Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.
3621,109,593,Principles of Software Development I,,5,3.00,"A fundamental study of software design and development topics for Engineering students. Topics include: fundamental programming constructs; key features of an object-oriented programming language, especially inheritance and polymorphism, elements of object-oriented design; programming and application of common data structures; strategies and tools for testing and debugging.",Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.,Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.
3622,109,594,Principles of Software Development II,,5,3.00,"A fundamental study of software design and development topics for Engineering students. Topics include: parallel programming; event-driven programming; database programming; socket programming, and the development of client-server architectures; software engineering best practices.",Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.,Admission as a Qualifying Student leading to the degree of MEng with Software Engineering specialization or consent of the Department.
3623,109,603,Modelling and Measurement of Software Performance,,6,3.00,"Performance-oriented review of computer systems; methodologies to evaluate software performance; fundamental performance laws; performance prediction using queuing network models; discrete event simulation of computer system performance, simulation input and output analysis; performance testing, monitoring and benchmarking; workload characterization; software performance engineering.",,
3624,109,604,Theoretical Foundations of Software Engineering,,6,3.00,"Explores formal principles of software engineering based on the common recognition that software engineering is not constrained by any physical laws as we know. The transdisciplinary foundations of software engineering are presented from the facets of information, computing, mathematics, cognitive, and management sciences, software engineering philosophies; engineering, mathematical, computational, management science, cognitive informatics, computational intelligence foundations and approaches of software engineering. As a result, a coherent framework of software engineering theories is learnt.",,
3625,109,606,Software Engineering Fundamentals,,6,3.00,Methodological foundation of software development principles from requirements analysis to software design and architecture.,Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3626,109,607,Advanced Software Development and Architecture,,6,3.00,"A study of software design topics including: abstraction, modularity, design patterns, software modelling, architectural patterns.",Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3627,109,608,Databases,,6,3.00,"A study of topics related to architecting software systems: database design, methods and technologies for developing web-based software systems, and architecting systems for non-functional software properties.",Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3628,109,609,Team Design Project in Software Engineering I,,6,3.00,A team design project in either software development or software best practice and experience.,"Admission to the MEng with specialization in Software Engineering; and Software Engineering for Engineers 607, 608, 611 and 614; or consent of the Department.","Admission to the MEng with specialization in Software Engineering; and Software Engineering for Engineers 607, 608, 611 and 614; or consent of the Department."
3629,109,610,Team Design Project in Software Engineering II,,6,3.00,A team design project in either software development or software best practice and experience.,"Admission to the MEng with specialization in Software Engineering and Software Engineering for Engineers 607, 608, 611, and 614; or consent of the Department.","Admission to the MEng with specialization in Software Engineering and Software Engineering for Engineers 607, 608, 611, and 614; or consent of the Department."
3630,109,611,Machine Learning for Software Engineers,,6,3.00,"Covers Machine Learning, which focuses on developing machine learning applications, specifically in the engineering domain. Covers basic techniques for supervised and unsupervised learning, with the emphasis on the applied aspects of the techniques.",Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3631,109,612,Engineering Large Scale Data Analytics Systems,,6,3.00,"Sources and characteristics of large scale data, i.e., ""big data"", large scale data analysis, benefits of large scale data analysis to various industry domains, scalable data analysis frameworks, large scale data algorithms in selected application domains.",Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3632,109,613,Software Requirements Analysis and Process Management,,6,3.00,"Introduction to software development process, product management, and software requirements analysis: Elicitation, modelling, and validation of requirements.",Admission to the MEng with specialization in Software Engineering or consent of the Department.,Admission to the MEng with specialization in Software Engineering or consent of the Department.
3633,109,614,Advanced System Analysis and Software Design,,6,3.00,"Advanced topics on principles of system analysis, system thinking, requirements engineering, essential elements of quality software design, design patterns, and system-level software analysis.",Admission to the MEng with specialization in Software Engineering or consent of Department.,Admission to the MEng with specialization in Software Engineering or consent of Department.
3634,109,619,Special Topics,,6,3.00,A study of problems of particular interest to students specializing in Software Engineering.,,
3635,110,325,Theory of Interest/Mathematics of Finance,,3,3.00,"Measurement of interest, elementary annuities, general annuities, amortization schedules and sinking funds, bonds and other securities.","One of Mathematics 249, 265 or 275.","One of Mathematics 249, 265 or 275."
3636,110,327,Life Contingencies I,,3,3.00,"The survival function, force of mortality, life tables, analytical laws of mortality, life insurance, continuous and discrete life annuities, recursion equations. Introduction to benefit premiums and/or insurance and annuity models with interest as a random variable as time permits.",Statistics 321.,Statistics 321.
3637,110,425,Intermediate Finance and Investment,,4,3.00,"Mean-variance portfolio theory, asset pricing models, market efficiency and behavioral finance, investment risk and project analysis, capital structure.",Actuarial Science 325 and Statistics 323.,Actuarial Science 325 and Statistics 323.
3638,110,427,Life Contingencies II,,4,3.00,"Benefit premiums, premium principles, fully continuous and fully discrete premiums. Benefit reserves and their analysis. Insurance models including expenses. Multiple-state models.","Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375.","Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375."
3639,110,437,Actuarial Models,,4,3.00,"Basic distributional quantities; characteristics of actuarial models; continuous models; Basic and advanced discrete distributions; frequency and severity with coverage modifications (deductibles, policy limits, coinsurance); aggregate loss models.",Statistics 323.,Statistics 323.
3640,110,511,Generalized Linear Models for Actuaries,,5,3.00,"Description of insurance data, response distributions, exponential family responses and estimation, GLMs, models for count data, categorical and continuous responses. Applications include: personal injury insurance, vehicle insurance, diabetes deaths, third party claims, and degree of vehicle crash. Software for fitting GLMs will be discussed.",Statistics 323.,Statistics 323.
3641,110,513,Fundamentals of Actuarial Practice,,5,3.00,"An introduction to the foundations of actuarial science including the history and development of insurance, the actuarial profession, and the professional societies. Standards of practice and codes of ethics and conduct. An examination of the contexts and environments (including the legal, political, and societal) in which actuarial work takes place. Foundational skills required by actuaries, with an emphasis on communication.",Actuarial Science 327 and Statistics 321.,Actuarial Science 327 and Statistics 321.
3642,110,515,Models for Financial Economics,,5,3.00,"Survey of financial derivatives, valuation of derivatives using binomial trees, Black-Scholes-Merton equation, dynamic hedging, Brownian motion and Ito’s Lemma.",Actuarial Science 325 and Statistics 321.,Actuarial Science 325 and Statistics 321.
3643,110,517,Estimating Unpaid Claims in General Insurance,,5,3.00,"Data collection, adjusting premiums, trending losses, development triangles, expected method, frequency-severity method, Bornhuetter Ferguson method, Benktander method, Cape Cod method, impact of changing conditions on projection method.",Actuarial Science 327.,Actuarial Science 327.
3644,110,519,Quantitative Financial Risk Management,,5,3.00,"Risk measures, correlations and copulas, various approaches to modelling market and credit risk, liquidity risk, enterprise risk management.",Actuarial Science 327.,Actuarial Science 327.
3645,110,527,Life Contingencies III,,5,3.00,"Multiple life functions, dependent and independent models, related annuities and insurances. Multiple decrement models: time until and causes of death. Associated single decrement tables. Applications of  multiple decrement theory. Asset shares. Business and regulatory considerations.","Actuarial Science 327; Statistics 323; 3 units from Mathematics 311, 313, 367 or 375; and 3 units from Computer Science 217, 231, 235 or Data Science 211.","Actuarial Science 327; Statistics 323; 3 units from Mathematics 311, 313, 367 or 375; and 3 units from Computer Science 217, 231, 235 or Data Science 211."
3646,110,531,Loss Distributions and Their Estimations,,5,3.00,Review of mathematical statistics; estimation based on complete and modified data; frequentist estimation; Bayesian estimation; simulation in actuarial modelling; model selection.,"Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375.","Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375."
3647,110,535,Mathematics of Demography,,5,3.00,Conventional and adjusted measures of mortality; measures of fertility; measures of morbidity; North American demographic characteristics and trends; evaluation of demographic data; projections for stable and stationary populations; actuarial applications of demographic characteristics and trends.,Actuarial Science 327 and Statistics 323.,Actuarial Science 327 and Statistics 323.
3648,110,537,Credibility Theory,,5,3.00,Limited fluctuation credibility; full and partial credibility; greatest accuracy credibility; Bayesian methodology; credibility premium; Buhlmann model; Buhlmann-Straub model; empirical Bayes method; bonus-malus system.,"Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375.","Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375."
3649,110,539,Special Topics in Actuarial Science,,5,3.00,Offered under various subtitles.,"Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375.","Actuarial Science 327; Statistics 323; and 3 units from Mathematics 311, 313, 367 or 375."
3650,110,600,Research Seminar,,6,1.50,"A professional skills course, focusing on the development of technical proficiencies that are essential for students to succeed in their future careers. The emphasis is on delivering professional presentations and using modern actuarial techniques and statistical research tools. Ethics and professionalism are also covered.",,
3651,110,611,Generalized Linear Models for Actuaries,,6,3.00,"Description of insurance data, response distributions, exponential family responses and estimation, GLMs, models for count data, categorical and continuous responses. Applications include: personal injury insurance, vehicle insurance, diabetes deaths, third party claims, and degree of vehicle crash. Software for fitting GLMs will be discussed.","Statistics 323 or Mathematics 323, and Statistics 429.","Statistics 323 or Mathematics 323, and Statistics 429."
3652,110,617,Estimating Unpaid Claims in General Insurance,,6,3.00,"Data collection, adjusting premiums, trending losses, development triangles, expected method, frequency-severity method, Bornhuetter Ferguson method, Benktander method, Cape Cod method, impact of changing conditions on projection method.",Actuarial Science 327.,Actuarial Science 327.
3653,110,619,Quantitative Financial Risk Management,,6,3.00,"Risk measures, correlations and copulas, various approaches to modelling market and credit risk, liquidity risk, enterprise risk management.",Actuarial Science 327.,Actuarial Science 327.
3654,110,627,Advanced Life Contingencies,,6,3.00,"Multiple life functions, dependent and independent models, related annuities and insurances. Multiple decrement models: time until and causes of death. Associated single decrement tables. Applications of  multiple decrement theory. Asset shares. Business and regulatory considerations.",Actuarial Science 327; and one of Statistics 323 or Mathematics 323; and one of Mathematics 311 or 313 or 353 or 367 or 375 or 381; and one of Computer Science 217 or 231 or 235.,Actuarial Science 327; and one of Statistics 323 or Mathematics 323; and one of Mathematics 311 or 313 or 353 or 367 or 375 or 381; and one of Computer Science 217 or 231 or 235.
3655,110,637,Credibility Theory,,6,3.00,Limited fluctuation credibility; full and partial credibility; greatest accuracy credibility; Bayesian methodology; credibility premium; Buhlmann model; Buhlmann-Straub model; empirical Bayes method; bonus-malus system.,Actuarial Science 327; Statistics 323 or Mathematics 323; and one of Mathematics 311 or 313 or 353 or 367 or 375 or 381.,Actuarial Science 327; Statistics 323 or Mathematics 323; and one of Mathematics 311 or 313 or 353 or 367 or 375 or 381.
3656,110,639,Conference Course in Actuarial Modelling,,6,3.00,"Topics in advanced actuarial theory and practice, such as: insurance risk models; practical analysis of extreme values; advanced property and casualty rate making; actuarial aspects of financial theory.",,
3657,111,207,Introduction to Astronomy I - The Solar System,,2,3.00,"A comprehensive, descriptive overview of the solar system covering how ideas have changed from ancient times to today. The latest discoveries. The electromagnetic spectrum; telescopes and detectors; laws of planetary motion; planets, asteroids, comets, and the Sun. Formation of the solar system. Extra-solar planets and the possibility of extraterrestrial life. Possible field trip to the Rothney Astrophysical Observatory.",,
3658,111,209,Introduction to Astronomy II - The Cosmos,,2,3.00,"A comprehensive, descriptive overview of the universe outside the solar system. The electromagnetic spectrum; stellar spectra; distance determinations. Origin and evolution of stars; white dwarfs, neutron stars and black holes. The interstellar medium. Dark matter. Galaxies and quasars. The Big Bang. The fate of the universe. Possible field trip to the Rothney Astrophysical Observatory.",,
3659,112,305,Introduction to Astrophysics,,3,3.00,"Fundamentals of modern astrophysics including observations and physical interpretation physical phenomena in the Universe. Topics include the nature of the Sun and stars, galaxies, and the interstellar medium; distances and motions in the universe; radiation and telescopes; celestial mechanics; stellar evolution. Minor laboratory exercises including one at the Rothney Astrophysical Observatory as circumstances permit.","3 units from Physics 211, 221, 227 or Engineering 202; and 3 units from Mathematics 267 or 277.","3 units from Physics 211, 221, 227 or Engineering 202; and 3 units from Mathematics 267 or 277."
3660,112,307,Introduction to Observational Astrophysics,,3,3.00,"Lectures and practical laboratory sessions in observational astronomy. Students will collect, reduce, and interpret astronomical data, develop an understanding of telescopes, instruments, and detectors; reduction and analysis methods; simulations and model fitting; data and error analysis. Observations will be carried out at the Rothney Astrophysical Observatory and/or the main campus.",Astrophysics 213 or 305.,Astrophysics 213 or 305.
3661,112,401,Galactic Astrophysics,,4,3.00,The galaxy: space distribution of stars and interstellar material; kinematics and dynamics of stellar systems; rotation and spiral structure; classification and global properties of galaxies; active galaxies.,Physics 229 or 325; Physics 355; Mathematics 376 or 375; and Astrophysics 213 or 305.,Physics 229 or 325; Physics 355; Mathematics 376 or 375; and Astrophysics 213 or 305.
3662,112,403,Stellar Structure and Evolution,,4,3.00,"Observational properties of stars; equations of stellar structure; physics of stellar interiors; structure and evolution of stars; white dwarfs, neutron stars, black holes; observational aspects of stellar atmospheres; radiative transfer in stellar atmospheres; opacity; spectral line formation.",Astrophysics 213 or 305; Physics 229 or 325; Physics 341; and Mathematics 375 or 376.,Astrophysics 213 or 305; Physics 229 or 325; Physics 341; and Mathematics 375 or 376.
3663,112,409,Planetary Astrophysics,,4,3.00,"Orbital mechanics. Planetary interiors, surfaces, atmosphere, ionospheres and magnetospheres. Solar magnetism and activity cycles. Comets, asteroids, meteorites. Origin of the solar system. Exoplanets.",Astrophysics 213 or 305; Physics 229 or 325; Physics 341; and Mathematics 376 or 375.,Astrophysics 213 or 305; Physics 229 or 325; Physics 341; and Mathematics 376 or 375.
3664,112,503,The Interstellar Medium,,5,3.00,Multiwavelength observations of gas and dust in our Galaxy; distribution and physics of neutral atomic hydrogen and molecules; interstellar chemistry; physics of dust grains; HII regions; interstellar shocks; gas dynamics; star formation.,Astrophysics 401 and Physics 343.,Astrophysics 401 and Physics 343.
3665,112,509,High Energy Astrophysics and Cosmology,,5,3.00,Clusters of galaxies; microwave and X-ray background radiation; dark matter and dark energy; overview of cosmology; general relativistic considerations; large-scale structure and expansion of the universe; nucleosynthesis; gamma ray bursts and cosmic rays.,Astrophysics 401 and Physics 343.,Astrophysics 401 and Physics 343.
3666,112,607,Advanced Observational Astrophysics,,6,3.00,"Principles and tools of modern ground-based and space astronomy emphasizing ultraviolet, optical, infrared, and radio radiation. Data acquisition and reduction techniques for astrometry, photometry, spectroscopy, imaging, and interferometry. Use of astronomical data analysis software.",,
3667,112,611,Radio Astronomy,,6,3.00,"Wave propagation, antennas, interferometry, aperture synthesis, radio receivers, and spectrometers. Applications to continuum and line radiation in stars, interstellar medium and extragalactic objects.",,
3668,112,621,High Energy Astrophysics,,6,3.00,"Interaction of high energy particles with matter, propagation and origin of cosmic rays; structure of white dwarfs and neutron stars; the physics of jets and the accretion process onto compact objects; supernovae and supernova remnants; active galactic nuclei.",,
3669,113,341,Biochemistry of Life Processes,,3,3.00,"Emphasis is placed on describing the chemistry of biochemical molecules including proteins, carbohydrates, lipids, and nucleic acids, and how this relates to cell structure and life processes. Basic concepts of metabolism are introduced, focusing on the breakdown of carbohydrates for energy. The laboratory component reinforces learning of the lecture material, while teaching technical skills and the analysis and interpretation of experiments involving biochemical molecules.",Chemistry 351.,Chemistry 351.
3670,113,393,Introduction to Biochemistry,,3,3.00,"Biomolecules and metabolism as a foundation for understanding molecular organization and reactions of life. Relationships between structure and biological function of amino acids, proteins, lipids, nucleic acids and coenzymes. Principles of metabolism are illustrated using key metabolic pathways.","Chemistry 351, Biology 311 and admission to a Major offered by the Department of Biological Sciences or the Neuroscience Major or a primary concentration in Biological Sciences in either the Natural Sciences or Environmental Science Major. Or, Chemistry 351, and Medical Science 341, and admission to either the Biomedical Science or Bioinformatics Major.","Chemistry 351, Biology 311 and admission to a Major offered by the Department of Biological Sciences or the Neuroscience Major or a primary concentration in Biological Sciences in either the Natural Sciences or Environmental Science Major. Or, Chemistry 351, and Medical Science 341, and admission to either the Biomedical Science or Bioinformatics Major."
3671,113,411,Laboratory Techniques I,,4,3.00,"Practical experience in the laboratory with protein purification and protein characterization techniques. Topics may include bioinformatics, sample sources, classic and affinity tag chromatography, electrophoresis, enzyme assays, antibodies and methods to study protein: protein interactions.",Biochemistry 393; and Chemistry 353 or 355.,Biochemistry 393; and Chemistry 353 or 355.
3672,113,413,Laboratory Techniques II,,4,3.00,"Practical experience in the laboratory with recombinant DNA techniques, protein production, mutagenesis and characterization. Topics may include bioinformatics, DNA amplification and gene cloning and expression strategies, biophysical characterization, stressing the properties of nucleic acids and proteins relevant to these techniques.","Cellular, Molecular and Microbial Biology 411, Biochemistry 411 and 471.","Cellular, Molecular and Microbial Biology 411, Biochemistry 411 and 471."
3673,113,431,Proteins and Proteomics,,4,3.00,"Protein structure and chemistry: structural motifs, ligand-binding, conformational changes, chemical modification; protein folding; structure prediction by molecular modelling. Identification of proteins in the proteome: 2D gel electrophoresis and chromatography, mass spectrometry; metalloproteins; post-translational modifications; protein-protein interactions.",Biology 331; Biochemistry 341 or 393; and Chemistry 353 or 355.,Biology 331; Biochemistry 341 or 393; and Chemistry 353 or 355.
3674,113,443,Metabolism,,4,3.00,"Intermediary carbohydrate, lipid, amino acid and nucleotide metabolism, and the regulation of these metabolic pathways.",Chemistry 353 or 355; and Biochemistry 341 or 393.,Chemistry 353 or 355; and Biochemistry 341 or 393.
3675,113,471,Physical Biochemistry,,4,3.00,"The laws of thermodynamics as they apply to biological systems: the hydrophobic effect, properties of water, electrolyte solutions and ligand binding. Optical spectroscopic methods including UV/visible absorption, fluorescence, and infrared as applied to biological molecules.","Biochemistry 341 or 393; and Chemistry 353 or 355; and 3 units from Mathematics 249, 251, 265, 275, 281, or Applied Mathematics 217; and 3 units from Mathematics 253, 267, 277, 283, 211, 213, or Applied Mathematics 219; and Physics 211 or 221, and 223.","Biochemistry 341 or 393; and Chemistry 353 or 355; and 3 units from Mathematics 249, 251, 265, 275, 281, or Applied Mathematics 217; and 3 units from Mathematics 253, 267, 277, 283, 211, 213, or Applied Mathematics 219; and Physics 211 or 221, and 223."
3676,113,507,Directed Research in Biochemistry,,5,3.00,"Directed training in field/laboratory methods and research.
507.01 Directed Research in Biochemistry I 
507.02 Directed Research in Biochemistry II",54 units and consent of the Department.,54 units and consent of the Department.
3677,113,528,Research Project in Biochemistry,,5,6.00,"Research project under the co-direction of faculty members in the Department of Biological Sciences. Original and independent thought, practical research, and written and oral reports presented on completion of this course.",72 units and consent of the Department.,72 units and consent of the Department.
3678,113,530,Honours Research Project in Biochemistry,,5,6.00,"Research project under the co-direction of faculty members in the Department of Biological Sciences. Original and independent thought, practical research, and written and oral reports presented on completion of this course. Open only to Honours Biochemistry students or Honours Biological Sciences students.",72 units and consent of the Department.,72 units and consent of the Department.
3679,113,541,Concepts in Biochemical Toxicology,,5,3.00,"An interdisciplinary course focused on the diverse biomolecular mechanisms by which organic (e.g. PCB’s) and inorganic pollutants (e.g. Cd, Hg, As) adversely affect cell function examined at multiple levels of organization, from molecules to whole animals organisms. Topics include how natural toxins exert toxicity, how toxins/light generate free radicals within cells, how the speciation of metals in the environment affects their bioavailability/toxicity, and the toxicity mechanisms that lead to homeostatic dysfunction.","Biochemistry 341 or 393; Chemistry 311, 321 and 351.","Biochemistry 341 or 393; Chemistry 311, 321 and 351."
